Date,Open,High,Low,Close,Adj Close,Volume
21-02-2018,921.267334,923.743835,913.491028,920.623413,900.91864,5499873
22-02-2018,913.342407,922.257935,911.361206,915.670349,896.071533,5167371
23-02-2018,916.71051,929.1922,914.085388,925.477417,905.66864,4896820
26-02-2018,930.1828,936.027405,927.805359,929.88562,909.982544,3893033
27-02-2018,930.1828,946.825073,929.538879,941.574829,921.421509,6470858
28-02-2018,937.067566,948.112854,934.343384,945.586792,925.347656,26144187
01-03-2018,940.831848,950.886536,937.067566,939.494507,919.385803,4133465
05-03-2018,934.145264,941.228088,912.946167,915.422729,895.829224,5688306
06-03-2018,920.276672,927.409119,896.601135,902.297119,882.984497,7393101
07-03-2018,900.712158,900.712158,879.711243,881.395264,862.53009,7316409
08-03-2018,889.221069,905.912842,884.911926,902.891479,883.566162,6130548
09-03-2018,906.309082,910.717285,902.495239,904.526001,885.165771,4909678
12-03-2018,911.361206,924.338196,908.934204,921.564514,901.839539,3837440
13-03-2018,923.149475,927.210938,912.698547,923.099915,903.342041,5145137
14-03-2018,920.078552,923.298035,910.568726,920.326233,900.627808,6795338
15-03-2018,916.31427,920.722473,901.455078,903.23822,883.905579,5866510
16-03-2018,900.464478,901.157898,877.72998,891.598511,872.514954,14221100
19-03-2018,892.539612,898.384216,883.624146,887.091248,868.104126,5829127
20-03-2018,884.911926,895.511475,878.720581,881.444763,862.578491,7011559
21-03-2018,886.447388,893.876953,884.911926,888.478088,869.461304,6791028
22-03-2018,887.586548,903.38678,887.338928,899.622498,880.367188,10212863
23-03-2018,882.237244,891.549011,880.751343,885.506287,866.553101,10831400
26-03-2018,885.555786,895.808655,884.119446,892.638672,873.532898,6104583
27-03-2018,898.681396,902.198059,888.577148,891.350891,872.272583,7005357
28-03-2018,887.388428,887.437988,871.736816,874.411438,855.695679,8842618
02-04-2018,884.614746,892.490112,878.175781,884.565186,865.632202,5766209
03-04-2018,882.633545,893.233032,876.9375,891.10321,872.030212,6425059
04-04-2018,896.204895,903.23822,883.673645,886.496887,867.522522,6560005
05-04-2018,896.601135,901.455078,895.016113,899.671997,880.415649,3935631
06-04-2018,899.473877,909.875305,896.502075,902.44574,883.130005,4460344
09-04-2018,903.98114,910.370605,903.98114,907.398743,887.97699,3606112
10-04-2018,909.776245,915.224609,905.566162,908.438904,888.994873,3902042
11-04-2018,913.144287,923.991455,907.448303,922.109314,902.372742,6064484
12-04-2018,921.118713,927.854858,915.52179,919.979492,900.288513,4994624
13-04-2018,923.941956,932.857422,919.979492,930.03418,910.127869,5822658
16-04-2018,925.675537,931.173401,919.781372,928.251099,908.383057,4123166
17-04-2018,931.173401,938.305786,927.210938,935.383484,915.362732,4430313
18-04-2018,936.374084,939.296387,926.269897,929.1922,909.303955,3397094
19-04-2018,930.28186,936.126465,926.220337,933.451782,913.472351,4523892
20-04-2018,929.1922,933.006042,912.549927,919.187012,899.512939,3381269
23-04-2018,921.267334,935.482544,919.781372,927.210938,907.365051,3541772
24-04-2018,927.012817,966.538208,926.220337,960.941223,940.373352,9193591
25-04-2018,964.507446,972.580933,954.502258,961.387024,940.809631,6497632
26-04-2018,963.863525,978.722717,953.214478,966.191467,945.511292,15735759
27-04-2018,980.505798,1001.506714,976.246155,986.944763,965.820374,11776851
30-04-2018,972.779053,983.27948,950.985596,954.254639,933.829956,8955897
02-05-2018,957.919861,970.00531,955.988159,963.566345,942.942444,6175751
03-05-2018,968.717529,968.717529,950.242676,952.570557,932.181946,3984964
04-05-2018,953.808838,955.641479,941.079529,944.992432,924.765991,3831671
07-05-2018,949.846375,964.111206,947.369873,961.882324,941.294434,3545827
08-05-2018,968.321289,972.779053,956.13678,958.018921,937.513733,4980805
09-05-2018,956.8302,975.057434,953.214478,967.528809,946.820068,4537025
10-05-2018,970.797791,975.354614,965.101807,971.937012,951.13385,4052699
11-05-2018,972.036072,981.991699,968.568909,979.960938,958.986023,4049541
14-05-2018,982.63562,982.63562,967.528809,977.335815,956.417114,2604012
15-05-2018,973.819153,990.609985,967.479248,969.75769,949.001221,4846430
16-05-2018,964.854126,964.854126,943.506531,947.171753,926.898682,8695009
17-05-2018,950.341736,950.985596,932.659302,936.473145,916.429077,4778345
18-05-2018,936.720825,944.546631,923.248535,925.081177,905.280945,5279612
21-05-2018,922.010254,926.913757,913.441467,922.604614,902.857422,6687690
22-05-2018,924.387756,925.229736,916.31427,918.047852,898.398132,5219596
23-05-2018,917.304871,917.304871,900.613098,903.68396,884.341675,4610857
24-05-2018,905.417542,912.351807,901.603699,907.250183,887.831604,5368392
25-05-2018,907.398743,914.729309,905.863342,912.153687,892.630188,8206579
28-05-2018,916.21521,918.295471,909.479065,911.757446,892.242432,5247105
29-05-2018,912.847107,919.286072,905.813782,908.835144,889.38269,8250871
30-05-2018,906.259583,914.531189,898.087036,907.497803,888.073914,6048012
31-05-2018,912.351807,913.639587,905.962402,912.698547,893.163391,17112487
01-06-2018,911.361206,926.963318,909.825745,921.812134,902.081848,8848926
04-06-2018,924.635376,935.135864,921.812134,932.015442,912.066772,5653442
05-06-2018,933.947144,946.032532,932.164001,938.751587,918.658691,8047086
06-06-2018,938.107666,947.023193,933.798523,945.438171,925.202209,4229195
07-06-2018,945.933472,966.835388,945.487732,962.229004,941.633667,6922300
08-06-2018,957.276001,977.286316,951.579956,975.106934,954.236023,6594521
11-06-2018,977.831116,990.560486,969.85675,973.422913,952.588013,6931136
12-06-2018,974.165894,990.609985,971.094971,987.786743,966.644409,7515794
13-06-2018,990.609985,996.45459,980.208618,993.086548,971.83075,5982192
14-06-2018,988.083923,1002.299194,978.128296,998.485352,977.113953,5536858
15-06-2018,996.55365,1013.889343,989.867065,1004.676697,983.172791,11401764
18-06-2018,999.327393,1010.867981,997.54425,1006.013977,984.481506,5705952
19-06-2018,1004.379456,1005.271057,984.319641,986.697083,965.578064,6406255
20-06-2018,986.647583,1013.294983,985.508362,1009.67926,988.068359,7262014
21-06-2018,1013.839783,1026.271973,1011.710022,1022.26001,1000.379822,10609377
22-06-2018,1018.743347,1019.535828,998.980652,1002.992615,981.524841,16323253
25-06-2018,1001.902954,1006.955078,992.888428,995.01825,973.721069,5246962
26-06-2018,996.55365,996.55365,966.092407,969.75769,949.001221,8145067
27-06-2018,969.31189,976.147095,953.660278,956.780701,942.075989,9043473
28-06-2018,952.966797,959.405762,931.470581,936.076904,921.690369,8662575
29-06-2018,940.187988,966.340088,940.088867,963.318726,948.513489,8041914
02-07-2018,963.219666,963.219666,948.013794,951.579956,936.9552,6724054
03-07-2018,955.93866,969.26239,951.332336,962.179504,947.391785,5115293
04-07-2018,962.674805,982.68512,961.882324,980.802979,965.729126,5048125
05-07-2018,987.638184,998.931152,949.598755,955.443359,940.759155,18896793
06-07-2018,955.690979,973.769653,955.443359,968.370789,953.487976,9248105
09-07-2018,977.831116,990.609985,974.264954,987.737244,972.556763,5219197
10-07-2018,993.334167,1018.842407,990.609985,1016.068665,1000.452759,10543516
11-07-2018,1015.375244,1031.125977,1008.292419,1029.045654,1013.230347,8747208
12-07-2018,1034.543579,1088.68042,1032.809937,1072.186768,1055.708374,24337829
13-07-2018,1070.354126,1098.586548,1069.858765,1089.4729,1072.72876,18137593
16-07-2018,1089.4729,1098.487427,1062.974121,1066.094482,1049.709717,6658302
17-07-2018,1068.174805,1085.659058,1059.556519,1082.092896,1065.46228,6530578
18-07-2018,1088.08606,1094.227783,1067.184204,1082.291016,1065.657349,4726480
19-07-2018,1083.033936,1104.530151,1076.14917,1094.475464,1077.654541,5485122
20-07-2018,1102.94519,1127.809448,1101.459229,1118.052002,1100.868652,8094154
23-07-2018,1119.191162,1119.191162,1102.647949,1109.780396,1092.724243,5897877
24-07-2018,1111.464478,1116.1698,1097.001465,1100.518188,1083.60437,4511507
25-07-2018,1099.577148,1112.455078,1093.831543,1104.678711,1087.700928,6006077
26-07-2018,1099.676147,1110.969116,1097.397705,1100.220947,1083.311646,6485768
27-07-2018,1108.987915,1126.719849,1101.706909,1119.240723,1102.039063,6742782
30-07-2018,1119.389282,1146.432983,1117.408081,1140.588379,1123.058838,14003964
31-07-2018,1140.192139,1179.222168,1136.378296,1174.863525,1156.807129,14006901
01-08-2018,1179.222168,1191.604736,1174.269043,1181.153809,1163.00061,9796282
02-08-2018,1180.311768,1180.311768,1155.001709,1157.37915,1139.591431,6308209
03-08-2018,1163.966797,1172.386963,1158.567993,1165.898438,1147.979736,6708388
06-08-2018,1165.650757,1184.769531,1164.313477,1181.401489,1163.244629,4054489
07-08-2018,1183.679932,1190.118896,1165.947998,1173.080322,1155.05127,4097939
08-08-2018,1173.872803,1211.020752,1173.872803,1206.265747,1187.726685,7987438
09-08-2018,1210.030151,1220.134399,1200.619385,1206.513428,1187.970581,6911830
10-08-2018,1199.628662,1203.591187,1191.010376,1192.892578,1174.559204,3615156
13-08-2018,1186.305054,1188.682495,1171.594482,1176.547485,1158.46521,4712408
14-08-2018,1178.825928,1205.770508,1173.179443,1199.232422,1180.801514,5349770
16-08-2018,1191.951538,1204.581787,1184.274292,1189.524536,1171.242798,6039198
17-08-2018,1197.647461,1203.987427,1188.781494,1192.446777,1174.120117,3867305
20-08-2018,1196.557861,1225.186401,1196.310181,1223.304321,1204.503418,7679143
21-08-2018,1225.632202,1239.748413,1215.478516,1235.48877,1216.50061,7348644
23-08-2018,1234.59729,1262.037109,1226.771484,1257.529907,1238.203003,8043652
24-08-2018,1253.369263,1267.931274,1248.21814,1265.504272,1246.05481,6715059
27-08-2018,1267.386475,1283.682007,1266.742554,1279.372803,1259.710205,5624995
28-08-2018,1283.830566,1310.577026,1282.839966,1306.614624,1286.533325,8777168
29-08-2018,1303.939941,1316.520752,1278.085083,1282.047485,1262.343872,11182203
30-08-2018,1281.453125,1284.969727,1258.520508,1262.48291,1243.079834,9943410
31-08-2018,1258.074707,1258.074707,1224.988281,1229.990967,1211.08728,15450941
03-09-2018,1233.309448,1246.088379,1214.537354,1217.608276,1198.894897,12315666
04-09-2018,1223.552002,1243.017456,1217.459717,1230.288086,1211.379883,8922552
05-09-2018,1230.832886,1240.887573,1197.152222,1215.478516,1196.797852,10422792
06-09-2018,1218.598877,1253.815063,1213.843994,1249.55542,1230.351074,11301160
07-09-2018,1253.022583,1269.318115,1242.720215,1266.593994,1247.127808,10794143
10-09-2018,1263.02771,1265.009033,1238.361572,1244.057617,1224.937622,7125920
11-09-2018,1247.177979,1256.489746,1222.6604,1226.078003,1207.234497,10977849
12-09-2018,1240.045654,1246.880859,1217.311157,1240.739014,1221.670166,8142006
14-09-2018,1247.574219,1263.62207,1235.93457,1241.382935,1222.304199,7953264
17-09-2018,1239.005493,1239.005493,1210.12915,1214.388794,1195.724976,6818107
18-09-2018,1214.487915,1227.762085,1202.947266,1205.720947,1187.190308,7688607
19-09-2018,1212.506592,1212.506592,1189.722656,1199.381104,1180.947876,11372574
21-09-2018,1207.553589,1225.780884,1172.386963,1206.067627,1187.531616,19250938
24-09-2018,1203.046265,1228.257324,1193.189697,1220.481079,1201.723633,10198351
25-09-2018,1223.898682,1233.309448,1183.778931,1219.044678,1200.309326,9807108
26-09-2018,1227.365845,1242.175415,1215.627075,1239.649414,1220.59729,6457463
27-09-2018,1243.215576,1251.140381,1225.879883,1241.977295,1222.889404,10911205
28-09-2018,1248.06958,1259.758789,1235.587891,1246.137817,1226.986084,11177984
01-10-2018,1245.890259,1245.890259,1192.694458,1220.134399,1201.382202,7402199
03-10-2018,1217.954956,1227.960205,1188.781494,1193.78418,1175.437012,7446497
04-10-2018,1178.330566,1179.222168,1095.614624,1111.712036,1094.626099,23432473
05-10-2018,1089.175659,1104.827393,1028.401733,1039.001343,1023.033081,22151189
08-10-2018,1040.140503,1106.511353,1015.920105,1098.982788,1082.092651,24913364
09-10-2018,1111.117676,1112.752197,1071.047485,1079.814453,1063.218872,11095381
10-10-2018,1083.628296,1105.372192,1074.118408,1091.751343,1074.97229,9592247
11-10-2018,1054.009033,1104.282471,1033.206299,1077.585571,1061.024292,13349523
12-10-2018,1094.574585,1118.398682,1091.553223,1115.97168,1098.820435,9144401
15-10-2018,1119.290283,1136.130615,1107.650635,1129.047729,1111.695313,8955871
16-10-2018,1135.239014,1156.43811,1129.29541,1152.871948,1135.153442,7549490
17-10-2018,1167.929199,1168.275879,1129.29541,1140.489258,1122.96106,12906841
19-10-2018,1089.671021,1100.567749,1060.200317,1090.95874,1074.191895,25662196
22-10-2018,1099.577148,1104.332031,1047.421509,1052.671753,1036.493286,13290338
23-10-2018,1042.864624,1054.702515,1033.850098,1044.796387,1028.738892,10673958
24-10-2018,1064.806641,1065.846802,1021.715149,1035.93042,1020.009155,13784775
25-10-2018,1026.271973,1030.878296,1006.856018,1021.120789,1005.427246,14229855
26-10-2018,1023.20105,1047.074829,1012.403442,1035.088379,1019.180115,9269654
29-10-2018,1036.178101,1083.578735,1036.178101,1077.585571,1061.024292,7744528
30-10-2018,1075.307129,1075.307129,1042.220825,1047.074829,1030.982422,8890179
31-10-2018,1049.05603,1055.841675,1037.168701,1051.284912,1035.127808,16613693
01-11-2018,1057.872437,1057.872437,1040.140503,1046.331787,1030.250732,9485091
02-11-2018,1056.980835,1070.849365,1053.166992,1064.806641,1048.441528,16955411
05-11-2018,1063.370361,1082.439575,1054.999634,1080.062134,1063.462646,7654392
06-11-2018,1083.727295,1101.55835,1081.349854,1093.732544,1076.922974,8716110
07-11-2018,1104.530151,1104.530151,1096.308105,1100.270508,1083.360474,1296168
09-11-2018,1095.862305,1103.341431,1074.81189,1083.182495,1066.535034,10943218
12-11-2018,1087.392578,1088.4823,1064.459961,1069.858765,1053.41626,5856714
13-11-2018,1063.915161,1092.642822,1060.002197,1089.126221,1072.387451,6876165
14-11-2018,1094.673584,1102.202271,1075.307129,1087.640259,1070.924316,7861347
15-11-2018,1086.649658,1092.642822,1076.297729,1086.550537,1069.851318,6896498
16-11-2018,1087.640259,1119.339722,1086.798218,1116.813721,1099.649414,11136460
19-11-2018,1122.262085,1140.885498,1120.379883,1139.201538,1121.693237,7378262
20-11-2018,1134.248413,1145.046143,1119.389282,1126.719849,1109.40332,5774119
21-11-2018,1126.818848,1134.743774,1096.654785,1102.449829,1085.506226,7578978
22-11-2018,1104.034912,1114.782959,1089.77002,1092.494263,1075.703735,5847475
26-11-2018,1098.586548,1107.006714,1087.095459,1099.329468,1082.43396,6447094
27-11-2018,1097.496826,1119.389282,1095.069824,1117.606201,1100.429688,6874782
28-11-2018,1121.816284,1146.878784,1115.723999,1141.82666,1124.278076,8079833
29-11-2018,1150.098267,1168.820801,1149.107666,1157.527832,1139.737793,12755947
30-11-2018,1161.292114,1174.863525,1151.385986,1156.58667,1138.811157,10819038
03-12-2018,1163.867676,1163.867676,1137.715576,1145.590942,1127.984497,5622372
04-12-2018,1147.126343,1147.126343,1131.474731,1141.479858,1123.936523,5242047
05-12-2018,1133.010254,1147.918823,1128.601929,1144.303101,1126.716309,5874782
06-12-2018,1138.210938,1138.210938,1107.749634,1113.098877,1095.991699,5921712
07-12-2018,1118.844482,1126.274048,1097.942627,1123.153687,1105.891968,7282460
10-12-2018,1099.577148,1103.836792,1072.929688,1080.012573,1063.413818,9470471
11-12-2018,1055.990234,1091.751343,1045.093506,1087.244019,1070.534058,13622580
12-12-2018,1088.68042,1103.044189,1077.536011,1100.072388,1083.165283,12724917
13-12-2018,1117.408081,1117.408081,1084.767456,1096.654785,1079.800415,9385649
14-12-2018,1092.741943,1104.431152,1081.547974,1101.75647,1084.823608,7289774
17-12-2018,1105.471191,1122.361084,1101.062988,1119.290283,1102.087891,5112362
18-12-2018,1112.752197,1128.30481,1109.978516,1125.729248,1108.428101,5926578
19-12-2018,1130.781372,1136.526855,1122.559204,1126.125488,1108.817993,7438647
20-12-2018,1110.473877,1121.865845,1105.669312,1117.853882,1100.673706,5819374
21-12-2018,1114.436279,1120.627563,1085.708618,1089.869141,1073.119019,8360445
24-12-2018,1090.5625,1092.840942,1076.34729,1078.922852,1062.341064,4183821
26-12-2018,1075.60437,1089.671021,1055.643555,1088.036499,1071.314453,7278403
27-12-2018,1096.803345,1116.41748,1093.633423,1109.681274,1092.626709,12596278
28-12-2018,1114.931519,1124.589966,1110.671997,1114.981079,1097.844971,7738682
31-12-2018,1120.330444,1123.203125,1105.718872,1110.721436,1093.650757,7291282
01-01-2019,1114.68396,1116.714722,1099.676147,1110.473877,1093.406982,4498087
02-01-2019,1104.034912,1116.41748,1090.661621,1096.010864,1079.166382,7212697
03-01-2019,1097.100586,1104.133911,1079.864014,1082.489136,1065.852417,7517041
04-01-2019,1087.095459,1094.079224,1070.948486,1088.33374,1071.607178,8545382
07-01-2019,1096.605225,1107.947754,1090.661621,1094.376465,1077.557007,5565822
08-01-2019,1094.723145,1099.527588,1085.708618,1094.277344,1077.459473,5678473
09-01-2019,1101.55835,1106.511353,1088.383179,1100.320068,1083.409302,5821468
10-01-2019,1097.348267,1100.567749,1092.642822,1097.100586,1080.23938,4118960
11-01-2019,1097.199585,1103.341431,1078.378052,1087.739258,1071.021729,6525174
14-01-2019,1084.718018,1090.16626,1076.19873,1086.501099,1069.802856,4150757
15-01-2019,1094.624023,1121.370483,1094.624023,1119.042603,1101.844116,10158260
16-01-2019,1124.342407,1134.248413,1119.735962,1125.233887,1107.940186,6443279
17-01-2019,1133.703613,1137.121216,1119.389282,1123.797485,1106.525879,7558941
18-01-2019,1138.012817,1178.726807,1124.589966,1173.229004,1155.197632,25927601
21-01-2019,1182.78833,1228.306885,1177.488525,1226.078003,1207.234497,22247437
22-01-2019,1221.27356,1235.241089,1208.147949,1223.552002,1204.747314,16709723
23-01-2019,1221.71936,1232.516968,1210.525391,1214.785034,1196.11499,8913196
24-01-2019,1213.497314,1241.432495,1208.643311,1235.73645,1216.744507,13279882
25-01-2019,1238.708252,1252.824463,1223.799561,1234.300049,1215.3302,8631889
28-01-2019,1238.757813,1244.156616,1210.921631,1218.004517,1199.285034,8650493
29-01-2019,1219.440918,1220.084839,1190.069336,1199.281982,1180.850342,9417294
30-01-2019,1203.591187,1213.497314,1179.915527,1184.472412,1166.268311,7921321
31-01-2019,1190.713257,1218.153076,1189.722656,1215.627075,1196.944214,10281893
01-02-2019,1222.41272,1243.215576,1215.527954,1238.213013,1219.182983,9316446
04-02-2019,1235.290649,1284.771606,1230.387207,1278.778442,1259.124878,11781195
05-02-2019,1279.868164,1292.151733,1266.593994,1279.422363,1259.759033,9451152
06-02-2019,1284.078247,1305.277222,1282.097046,1297.946777,1277.998657,9500797
07-02-2019,1297.946777,1308.793945,1274.02356,1278.283203,1258.637207,9299549
08-02-2019,1272.735718,1288.28833,1260.303589,1265.702393,1246.25,6567167
11-02-2019,1263.919312,1264.018311,1239.253174,1241.481934,1222.401733,7595318
12-02-2019,1239.748413,1260.402588,1239.748413,1244.602417,1225.474243,6460145
14-02-2019,1229.347046,1229.347046,1206.562988,1212.704712,1194.066772,6690180
15-02-2019,1218.202637,1238.163452,1202.600586,1232.764648,1213.818481,9688940
18-02-2019,1238.262451,1240.739014,1203.591187,1208.643311,1190.067749,9740480
19-02-2019,1206.562988,1228.059204,1199.826782,1204.680786,1186.166138,6303377
20-02-2019,1212.358032,1228.356445,1207.553589,1222.759521,1203.966919,6357879
21-02-2019,1224.393921,1245.989258,1217.806396,1235.19165,1216.20813,10680467
22-02-2019,1232.913208,1233.606689,1214.487915,1220.778198,1202.016235,8838861
25-02-2019,1224.393921,1231.328247,1209.18811,1220.72876,1201.967407,7926962
26-02-2019,1198.142822,1223.2052,1194.675659,1208.79187,1190.213989,10227082
27-02-2019,1216.518677,1233.210449,1197.647461,1212.011353,1193.384033,11218523
28-02-2019,1222.165039,1228.207764,1215.032715,1219.490479,1200.748169,11393904
01-03-2019,1225.384521,1230.684326,1210.773071,1214.537354,1195.871094,7997610
05-03-2019,1211.912231,1228.158325,1207.157349,1226.028442,1207.185669,7189013
06-03-2019,1228.158325,1261.14563,1223.502441,1252.923584,1233.667358,12152341
07-03-2019,1252.131104,1267.782715,1246.335938,1258.322388,1238.983398,8186126
08-03-2019,1254.161743,1262.48291,1250.14978,1255.201904,1235.910889,6097305
11-03-2019,1258.124268,1299.680298,1256.093506,1291.854492,1272.000122,9810964
12-03-2019,1304.534302,1321.473755,1301.90918,1318.848633,1298.579224,11335173
13-03-2019,1324.445557,1347.229614,1315.62915,1334.648804,1314.136597,11342554
14-03-2019,1337.075806,1349.210815,1323.554077,1328.952881,1308.528198,10500649
15-03-2019,1332.370483,1346.040894,1298.887817,1309.239746,1289.118164,16043743
18-03-2019,1318.501953,1345.198853,1316.520752,1337.373047,1316.81897,10201021
19-03-2019,1347.229614,1367.04187,1330.488281,1363.624146,1342.666748,9898262
20-03-2019,1364.862427,1374.966675,1351.192017,1362.534546,1341.59375,9986597
22-03-2019,1359.612183,1367.93335,1324.148438,1329.151001,1308.723267,11573789
25-03-2019,1318.105713,1324.296997,1304.336182,1312.013428,1291.849121,8027368
26-03-2019,1317.808472,1358.720703,1317.511353,1354.411499,1333.595581,9569142
27-03-2019,1365.011108,1365.011108,1331.627441,1336.580566,1316.038696,10189856
28-03-2019,1337.571167,1356.937622,1330.191162,1347.229614,1326.52417,10582305
01-04-2019,1357.135742,1393.59021,1349.755615,1378.780518,1357.59021,10194002
02-04-2019,1384.872803,1389.924927,1367.140869,1376.650757,1355.493042,8088587
03-04-2019,1379.672119,1389.825806,1359.116943,1362.286865,1341.349854,7923866
04-04-2019,1366.051147,1370.707031,1334.599365,1340.344849,1319.745117,8455067
05-04-2019,1348.170654,1351.093018,1330.389282,1341.18689,1320.574219,6792015
08-04-2019,1343.267212,1344.753052,1311.270508,1316.768311,1296.531006,8806267
09-04-2019,1316.421631,1328.11084,1308.595825,1321.919556,1301.603027,9587648
10-04-2019,1325.386719,1335.342285,1314.044189,1318.898193,1298.628174,7684871
11-04-2019,1320.433594,1340.295288,1316.520752,1334.153564,1313.649048,5795755
12-04-2019,1337.323486,1344.158691,1324.098877,1330.488281,1310.039917,5975855
15-04-2019,1332.370483,1336.283325,1322.464355,1327.56604,1307.16272,4285366
16-04-2019,1332.370483,1347.229614,1327.417358,1331.132202,1310.674194,8011783
18-04-2019,1362.088745,1376.700317,1352.182617,1372.935913,1351.835327,18130729
22-04-2019,1347.229614,1354.16394,1328.7052,1332.717163,1312.234619,10895052
23-04-2019,1335.342285,1360.107544,1333.361084,1351.043457,1330.279419,9141135
24-04-2019,1357.432861,1381.702881,1353.420898,1376.452637,1355.297974,7430660
25-04-2019,1376.056396,1399.137573,1349.805176,1359.513184,1338.618896,14061860
26-04-2019,1362.088745,1382.842041,1357.829102,1379.721558,1358.516724,6954749
30-04-2019,1383.287842,1383.287842,1353.965698,1379.721558,1358.516724,10313866
02-05-2019,1378.929077,1400.623535,1369.12207,1391.856567,1370.465088,8764806
03-05-2019,1394.72937,1404.189697,1389.479126,1395.62085,1374.171631,6571878
06-05-2019,1384.872803,1389.627686,1365.159668,1371.895752,1350.811157,7306518
07-05-2019,1381.702881,1381.901001,1327.615479,1330.884521,1310.430176,8961240
08-05-2019,1327.417358,1327.417358,1280.066284,1287.248169,1267.464478,14749036
09-05-2019,1276.69812,1276.69812,1239.996094,1244.651978,1225.522949,19692278
10-05-2019,1253.121704,1265.702393,1233.309448,1239.401733,1220.353271,11333250
13-05-2019,1236.182251,1248.96106,1215.973755,1220.481079,1201.723633,8124086
14-05-2019,1224.889282,1257.430786,1219.936279,1248.61438,1229.424561,13124240
15-05-2019,1261.046509,1265.999634,1238.856934,1245.097778,1225.962036,11269622
16-05-2019,1248.119019,1259.956909,1246.286499,1253.468384,1234.203979,6669276
17-05-2019,1255.102905,1264.959473,1240.243774,1255.499146,1236.203369,7973309
20-05-2019,1301.265259,1325.139038,1291.260132,1313.449829,1293.26355,12450850
21-05-2019,1319.690674,1354.16394,1317.560791,1327.219238,1306.821411,14003548
22-05-2019,1333.014404,1346.932373,1322.563477,1327.813599,1307.406494,11394393
23-05-2019,1359.116943,1378.929077,1312.558228,1321.374634,1301.066528,17890505
24-05-2019,1335.342285,1341.087769,1304.138062,1324.296997,1303.94397,10277262
27-05-2019,1324.544678,1324.940918,1294.727295,1298.343018,1278.388794,7419387
28-05-2019,1307.407104,1322.266235,1301.0177,1311.319946,1291.166382,19657240
29-05-2019,1308.595825,1320.780273,1291.904053,1300.720459,1280.729736,7180252
30-05-2019,1303.890381,1329.398682,1303.890381,1317.263672,1297.018677,10842653
31-05-2019,1325.337158,1329.299561,1307.803345,1317.659912,1297.408813,11871652
03-06-2019,1322.464355,1354.411499,1308.793945,1347.427734,1326.719238,8564026
04-06-2019,1344.703613,1361.345825,1335.441406,1338.958008,1318.379639,7126831
06-06-2019,1349.111816,1349.111816,1308.694824,1314.88623,1294.677856,7736969
07-06-2019,1313.49939,1314.787109,1293.340454,1302.553101,1282.534302,6794394
10-06-2019,1308.496704,1314.539429,1297.798218,1306.763184,1286.679443,5431146
11-06-2019,1309.437866,1321.968994,1305.624023,1316.669312,1296.433472,5303590
12-06-2019,1322.167236,1325.832397,1312.558228,1319.641113,1299.359619,4752340
13-06-2019,1317.511353,1322.167236,1296.361816,1314.787109,1294.5802,7239164
14-06-2019,1309.487427,1312.558228,1297.104736,1305.178223,1285.119019,6896085
17-06-2019,1307.605225,1307.605225,1266.494873,1270.259155,1250.736572,6880158
18-06-2019,1266.891113,1275.856201,1257.183105,1268.971436,1249.468628,7751984
19-06-2019,1274.81604,1289.77417,1250.744141,1265.355713,1245.908569,6688408
20-06-2019,1267.980835,1287.792969,1265.999634,1284.573486,1264.830933,4960591
21-06-2019,1283.781006,1283.830566,1263.572632,1267.485474,1248.005371,10723794
24-06-2019,1260.204468,1264.464111,1245.295898,1250.546021,1231.326538,5199824
25-06-2019,1247.078979,1285.811768,1242.472656,1283.682007,1263.953247,6907221
26-06-2019,1278.877563,1292.349854,1274.27124,1281.997925,1262.295044,5350180
27-06-2019,1281.007324,1284.722168,1259.065308,1262.185791,1242.787354,11493899
28-06-2019,1265.108032,1270.804077,1236.925171,1241.333374,1222.255249,8741806
01-07-2019,1246.236938,1260.699829,1234.74585,1256.935547,1237.617798,6220490
02-07-2019,1261.987671,1268.971436,1251.437622,1266.494873,1247.030151,4682721
03-07-2019,1270.853638,1274.4198,1263.077271,1270.506836,1250.980469,4064194
04-07-2019,1269.367676,1278.877563,1267.980835,1271.943237,1252.394775,4315672
05-07-2019,1273.032959,1278.382202,1248.168579,1251.487183,1232.253174,5042694
08-07-2019,1246.187378,1256.192505,1236.47937,1240.293213,1221.231201,6465252
09-07-2019,1237.222412,1271.447998,1233.80481,1268.079834,1248.59082,8092747
10-07-2019,1268.030396,1277.243042,1256.786865,1266.841553,1247.371582,5546395
11-07-2019,1274.915039,1277.688843,1267.287354,1269.516235,1250.005127,3972764
12-07-2019,1270.952637,1287.792969,1266.049072,1268.476074,1248.980835,7242056
15-07-2019,1272.933838,1277.391602,1258.421387,1264.117432,1244.689209,4919356
16-07-2019,1267.931274,1282.740845,1265.058472,1280.858765,1261.17334,4647660
17-07-2019,1282.146484,1284.821167,1267.980835,1269.813477,1250.297729,4376049
18-07-2019,1269.962036,1274.320679,1246.187378,1250.001221,1230.789917,5511650
19-07-2019,1256.291626,1260.996948,1231.031006,1237.271851,1218.256348,7539309
22-07-2019,1239.253174,1272.438599,1215.775635,1268.476074,1248.980835,13426225
23-07-2019,1272.933838,1281.750244,1248.564819,1261.591431,1242.202026,9375991
24-07-2019,1261.54187,1266.792114,1241.779175,1247.2771,1228.107666,7009804
25-07-2019,1252.131104,1257.133667,1215.478516,1219.936279,1201.187256,10063036
26-07-2019,1219.936279,1230.832886,1198.638062,1202.402466,1183.922852,9408829
29-07-2019,1205.473267,1210.525391,1193.78418,1199.579224,1181.142944,8134417
